pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
2.37E+06,300.18,1,-0.21686,15.037,-0.046027,0.00637882,-0.0115,0.00055076
2.37E+06,300.18,1,-0.2174,15.04,-0.05007,0.00638944,-0.0115,0.00056469
2.37E+06,300.18,1,-0.21162,15.047,-0.054366,0.00640007,-0.0115,0.00057861
2.37E+06,300.18,1,-0.22832,15.022,-0.045041,0.00639519,-0.0115,0.00054819
2.37E+06,300.18,1,-0.222,15.033,-0.037996,0.00641155,-0.0115,0.00054562
2.37E+06,300.18,1,-0.21934,15.042,-0.04462,0.00640581,-0.0115,0.00056212
2.37E+06,300.18,1,-0.20244,15.048,-0.069777,0.00637307,-0.0115,0.00058075
2.37E+06,300.18,1,-0.21686,15.037,-0.046027,0.00637594,-0.0115,0.00056575
2.37E+06,300.18,1,-0.20981,15.043,-0.060911,0.00638657,-0.0115,0.00057968
2.37E+06,300,0.91354,-0.94086,14.577,-1.5502,0.00671094,-0.0115,0.00082067
2.37E+06,300,0.91269,-0.78714,14.214,-1.1847,0.00668732,-0.0115,0.00083747
2.37E+06,299.98,0.89022,-0.90119,13.846,-1.4148,0.0066995,-0.0115,0.00085295
2.37E+06,300.03,0.95905,-0.7609,13.857,-0.90175,0.00667514,-0.0115,0.000822
2.37E+06,300.01,0.91619,-0.91252,14.554,-1.4551,0.00669304,-0.0115,0.00082133
2.37E+06,300,0.91354,-0.94086,14.577,-1.5502,0.00670522,-0.0115,0.00083681
2.37E+06,300.01,0.94854,-0.84122,13.74,-0.93423,0.00666104,-0.0115,0.00085276
2.37E+06,300.03,0.95905,-0.7609,13.857,-0.90175,0.00666809,-0.0115,0.00083738
2.37E+06,299.99,0.89696,-0.89112,14.326,-1.1979,0.00668027,-0.0115,0.00085286
2.37E+06,300.02,0.96702,-0.86682,13.511,-0.85978,0.00663985,-0.0115,0.00082239
2.37E+06,300.03,0.95905,-0.7609,13.857,-0.90175,0.0066575,-0.0115,0.00082219
2.37E+06,300.01,0.94854,-0.84122,13.74,-0.93423,0.00665044,-0.0115,0.00083758
2.37E+06,300.18,1,-0.27194,15.05,0.0044409,0.00647216,-0.0115,0.00052008
2.37E+06,300.18,1,-0.27266,15.039,0.0073098,0.00648659,-0.0115,0.00053726
2.37E+06,300.18,1,-0.28291,15.035,0.0010202,0.00645773,-0.0115,0.0005029
2.37E+06,300.18,1,-0.28544,15.04,0.0046294,0.00647485,-0.0115,0.00049799
2.37E+06,300.18,1,-0.29832,15.026,0.0033956,0.00649196,-0.0115,0.00049308
2.37E+06,300.18,1,-0.28535,15.032,0.0054605,0.00648928,-0.0115,0.00051517
2.37E+06,300.18,1,-0.23927,15.047,-0.020862,0.00644683,-0.0115,0.0005404
2.37E+06,300.18,1,-0.25138,15.043,-0.014585,0.00645228,-0.0115,0.00052165
2.37E+06,300.18,1,-0.24955,15.047,-0.011401,0.00646671,-0.0115,0.00053883
2.37E+06,300.18,1,-0.23405,15.031,-0.021434,0.0064228,-0.0115,0.00050986
2.37E+06,300.18,1,-0.25218,15.04,-0.012204,0.00644027,-0.0115,0.00050638
2.37E+06,300.18,1,-0.24007,15.043,-0.018481,0.00643481,-0.0115,0.00052513
2.37E+06,300.13,0.99812,-0.064646,6.5639,-0.3059,0.00656423,-0.0115,0.00087295
2.37E+06,300.09,0.99403,-0.5088,8.0391,-0.62757,0.00657271,-0.0115,0.00086155
2.37E+06,300.05,0.99014,-0.92986,9.5815,-0.94673,0.00658118,-0.0115,0.00085016
2.37E+06,300.12,0.99758,-0.087824,7.1984,-0.21026,0.00655237,-0.0115,0.0008622
2.37E+06,300.12,0.997,-0.075118,7.8843,-0.10104,0.0065405,-0.0115,0.00085145
2.37E+06,300.08,0.99368,-0.50888,8.7408,-0.52942,0.00656084,-0.0115,0.0008508
2.37E+06,300.04,0.99284,-0.63638,10.616,-0.85627,0.00656244,-0.0115,0.00082228
2.37E+06,300.09,0.99486,-0.46994,9.5857,-0.60421,0.0065428,-0.0115,0.00082208
2.37E+06,300.12,0.99699,-0.18092,8.2161,-0.21719,0.00653183,-0.0115,0.00083667
2.37E+06,300.08,0.99488,-0.36413,9.2538,-0.48807,0.00655147,-0.0115,0.00083686
2.37E+06,300.06,0.9939,-0.57052,10.576,-0.74998,0.00655486,-0.0115,0.00080972
2.37E+06,300.12,0.99309,-0.33223,5.7872,-0.038937,0.00660312,-0.0115,0.00088286
2.37E+06,300.11,0.99418,-0.39929,6.67,-0.41121,0.00658368,-0.0115,0.0008779
2.37E+06,300.15,0.99883,0.060264,5.6714,-0.28137,0.00656517,-0.0115,0.00088696
2.37E+06,300.17,0.99964,0.18461,4.7501,-0.23968,0.00656612,-0.0115,0.00090097
2.37E+06,300.13,0.995,-0.27494,5.7487,-0.36952,0.00658462,-0.0115,0.00089191
2.37E+06,300.07,0.99029,-0.82035,8.2124,-0.73037,0.00659215,-0.0115,0.00086651
2.37E+06,300.18,0.99969,-0.23109,11.551,-0.35201,0.00646342,-0.0115,0.00074966
2.37E+06,300.18,0.99968,-0.1592,12.101,-0.43441,0.00647406,-0.0115,0.00073501
2.37E+06,300.18,0.99971,-0.30655,10.941,-0.28334,0.00645279,-0.0115,0.00076431
2.37E+06,300.18,0.99982,-0.16536,12.697,-0.29014,0.00645427,-0.0115,0.00073821
2.37E+06,300.18,0.99983,-0.23726,12.147,-0.20773,0.00644363,-0.0115,0.00075286
2.37E+06,300.18,0.99956,-0.35686,10.791,-0.4508,0.0064782,-0.0115,0.00075495
