pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
2.21E+06,3.00E+02,9.82E-01,-7.31E-01,12.54304166,-2.13E-01,6.54E-03,-1.15E-02,-7.59E-04
2.21E+06,3.00E+02,9.83E-01,-6.60E-01,12.60358603,-4.61E-01,6.55E-03,-1.15E-02,-7.70E-04
2.22E+06,3.00E+02,9.84E-01,-1.11E+00,12.56754306,2.30E-01,6.54E-03,-1.15E-02,-7.77E-04
2.22E+06,2.99E+02,9.96E-01,-6.58E-02,12.58694045,-7.51E-01,6.59E-03,-1.15E-02,-7.88E-04
2.21E+06,3.00E+02,9.93E-01,-3.13E-01,12.62287359,-7.45E-01,6.57E-03,-1.15E-02,-7.76E-04
2.21E+06,2.99E+02,9.98E-01,2.47E-02,12.49423124,-1.05E+00,6.59E-03,-1.15E-02,-7.69E-04
2.21E+06,3.00E+02,9.85E-01,-6.70E-01,12.6318122,-3.07E-01,6.55E-03,-1.15E-02,-7.80E-04
2.22E+06,3.00E+02,9.86E-01,-8.18E-01,12.72305907,7.12E-02,6.55E-03,-1.15E-02,-7.95E-04
2.22E+06,3.00E+02,9.86E-01,-1.04E+00,12.67619458,2.60E-01,6.54E-03,-1.15E-02,-7.87E-04
2.22E+06,3.00E+02,9.95E-01,-1.73E-01,12.6312027,-5.59E-01,6.58E-03,-1.15E-02,-7.94E-04
2.22E+06,3.00E+02,9.89E-01,-4.63E-01,12.59179571,-6.39E-01,6.57E-03,-1.15E-02,-7.82E-04
2.21E+06,3.00E+02,9.90E-01,-5.08E-01,12.73980462,-2.42E-01,6.57E-03,-1.15E-02,-7.95E-04
2.22E+06,3.00E+02,9.91E-01,-8.04E-01,12.75206136,6.63E-02,6.57E-03,-1.15E-02,-8.09E-04
2.22E+06,2.99E+02,9.93E-01,-8.04E-01,12.86508966,2.34E-01,6.57E-03,-1.15E-02,-8.21E-04
2.22E+06,3.00E+02,9.95E-01,-3.84E-01,12.63875997,-4.15E-01,6.58E-03,-1.15E-02,-8.07E-04
2.22E+06,2.99E+02,9.94E-01,-2.26E+00,11.49097669,1.83E+00,6.50E-03,-1.15E-02,-8.30E-04
2.22E+06,2.99E+02,9.86E-01,-1.86E+00,8.558396384,1.07E+00,6.49E-03,-1.15E-02,-8.46E-04
2.22E+06,2.99E+02,9.94E-01,-2.06E+00,10.56135634,1.74E+00,6.48E-03,-1.15E-02,-8.30E-04
2.22E+06,2.99E+02,9.92E-01,-2.36E+00,12.83140728,1.81E+00,6.51E-03,-1.15E-02,-8.10E-04
2.21E+06,2.99E+02,9.89E-01,-2.10E+00,12.75218229,1.49E+00,6.52E-03,-1.15E-02,-7.95E-04
2.21E+06,2.99E+02,9.89E-01,-2.24E+00,12.7778041,1.87E+00,6.50E-03,-1.15E-02,-7.97E-04
2.21E+06,2.99E+02,9.94E-01,-2.49E+00,12.35240963,2.00E+00,6.50E-03,-1.15E-02,-8.13E-04
2.22E+06,2.99E+02,9.95E-01,-2.31E+00,12.58321092,2.02E+00,6.49E-03,-1.15E-02,-8.00E-04
2.21E+06,2.99E+02,9.98E-01,-2.30E+00,11.61725443,1.97E+00,6.48E-03,-1.15E-02,-8.13E-04
2.22E+06,2.99E+02,9.66E-01,-1.50E+00,9.748465264,1.11E+00,6.55E-03,-1.15E-02,-8.69E-04
2.22E+06,2.99E+02,9.57E-01,-7.18E-01,6.15666822,-1.10E+00,6.56E-03,-1.15E-02,-8.90E-04
2.23E+06,2.99E+02,9.73E-01,-1.99E+00,7.49560178,-1.09E-01,6.54E-03,-1.15E-02,-8.80E-04
2.22E+06,2.99E+02,9.68E-01,-1.64E+00,10.66689543,1.46E+00,6.56E-03,-1.15E-02,-8.69E-04
2.22E+06,2.99E+02,9.48E-01,-6.62E-01,9.194222964,1.68E+00,6.57E-03,-1.15E-02,-8.87E-04
2.22E+06,2.99E+02,9.79E-01,-1.21E+00,11.36720162,1.39E+00,6.57E-03,-1.15E-02,-8.71E-04
2.21E+06,3.00E+02,9.84E-01,-1.11E+00,12.57776608,5.48E-01,6.52E-03,-1.15E-02,-7.75E-04
2.21E+06,3.00E+02,9.85E-01,-1.16E+00,12.45959434,6.35E-01,6.51E-03,-1.15E-02,-7.62E-04
2.21E+06,3.00E+02,9.83E-01,-8.28E-01,12.46299286,5.76E-02,6.53E-03,-1.15E-02,-7.58E-04
2.22E+06,3.00E+02,9.88E-01,-1.72E+00,12.69625645,1.26E+00,6.52E-03,-1.15E-02,-7.80E-04
2.21E+06,3.00E+02,9.89E-01,-1.72E+00,12.60996139,1.38E+00,6.50E-03,-1.15E-02,-7.67E-04
2.21E+06,2.99E+02,9.88E-01,-2.09E+00,12.77508456,1.74E+00,6.50E-03,-1.15E-02,-7.81E-04
2.21E+06,3.00E+02,9.80E-01,-5.98E-01,12.31309653,3.99E-01,6.49E-03,-1.15E-02,-7.01E-04
2.21E+06,3.00E+02,9.81E-01,-7.98E-01,12.35550567,2.47E-01,6.50E-03,-1.15E-02,-7.14E-04
2.21E+06,3.00E+02,9.84E-01,-1.12E+00,12.24739736,8.83E-01,6.48E-03,-1.15E-02,-7.16E-04
2.21E+06,3.00E+02,9.79E-01,-3.29E-01,12.52647909,3.47E-02,6.50E-03,-1.15E-02,-6.98E-04
2.21E+06,3.00E+02,9.81E-01,-5.88E-01,12.49931973,-1.84E-01,6.51E-03,-1.15E-02,-7.11E-04
2.21E+06,3.00E+02,9.84E-01,-2.05E-01,12.83755586,-4.42E-01,6.51E-03,-1.15E-02,-6.98E-04
2.21E+06,3.00E+02,9.87E-01,-7.30E-01,12.30056527,1.44E+00,6.46E-03,-1.15E-02,-6.99E-04
2.21E+06,3.00E+02,9.82E-01,-5.55E-01,12.3043247,8.12E-01,6.48E-03,-1.15E-02,-6.99E-04
2.21E+06,3.00E+02,9.86E-01,-1.10E+00,12.30543962,1.27E+00,6.47E-03,-1.15E-02,-7.13E-04
2.21E+06,3.00E+02,9.87E-01,-1.55E+00,12.39966717,1.87E+00,6.46E-03,-1.15E-02,-7.18E-04
2.21E+06,3.00E+02,9.87E-01,-1.28E+00,12.42335757,2.01E+00,6.45E-03,-1.15E-02,-7.04E-04
2.21E+06,2.99E+02,9.91E-01,-1.76E+00,12.43825683,2.17E+00,6.44E-03,-1.15E-02,-7.22E-04
2.21E+06,2.99E+02,9.96E-01,-2.10E+00,12.12993391,2.24E+00,6.45E-03,-1.15E-02,-7.56E-04
2.21E+06,2.99E+02,9.96E-01,-2.02E+00,12.26225579,2.17E+00,6.43E-03,-1.15E-02,-7.43E-04
2.21E+06,2.99E+02,9.99E-01,-1.91E+00,11.40164362,2.02E+00,6.43E-03,-1.15E-02,-7.60E-04
2.21E+06,2.99E+02,9.91E-01,-1.97E+00,12.52243058,2.16E+00,6.46E-03,-1.15E-02,-7.50E-04
2.21E+06,3.00E+02,9.89E-01,-1.77E+00,12.51064255,1.94E+00,6.46E-03,-1.15E-02,-7.33E-04
2.21E+06,2.99E+02,9.92E-01,-2.00E+00,12.45838099,2.19E+00,6.44E-03,-1.15E-02,-7.37E-04
2.21E+06,3.00E+02,9.97E-01,-4.34E-01,5.069982113,9.99E-01,6.40E-03,-1.15E-02,-7.89E-04
2.21E+06,3.00E+02,9.98E-01,-1.51E+00,7.77693351,1.17E+00,6.39E-03,-1.15E-02,-7.50E-04
