pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
1.33E+06,3.00E+02,0.189224469,9.98E-01,66.15240466,2.37E+00,7.29E-03,-1.15E-02,-6.72E-05
1.33E+06,3.00E+02,0.194833126,1.15E+00,59.26348341,1.73E+00,7.29E-03,-1.15E-02,-9.46E-05
1.33E+06,3.00E+02,0.190694531,9.74E-01,63.37259862,2.35E+00,7.25E-03,-1.15E-02,-8.01E-05
1.33E+06,3.00E+02,0.188868568,9.88E-01,66.61326072,2.44E+00,7.28E-03,-1.15E-02,-6.57E-05
1.33E+06,3.00E+02,0.19512839,1.15E+00,59.00572901,1.68E+00,7.29E-03,-1.15E-02,-9.54E-05
1.33E+06,3.00E+02,0.188888062,9.91E-01,66.56867416,2.42E+00,7.29E-03,-1.15E-02,-6.57E-05
1.33E+06,3.00E+02,0.189082382,9.17E-01,67.42021021,2.66E+00,7.26E-03,-1.15E-02,-6.54E-05
1.33E+06,3.00E+02,0.189143019,9.18E-01,67.21710855,2.64E+00,7.26E-03,-1.15E-02,-6.61E-05
1.33E+06,2.99E+02,0.185039838,1.03E+00,72.28734887,3.10E+00,7.28E-03,-1.15E-02,-3.67E-05
1.33E+06,3.00E+02,0.188633267,1.00E+00,66.84110587,2.46E+00,7.29E-03,-1.15E-02,-6.41E-05
1.33E+06,2.99E+02,0.184980244,9.26E-01,72.29720434,3.17E+00,7.25E-03,-1.15E-02,-5.03E-05
1.33E+06,2.99E+02,0.185061323,1.04E+00,72.28068177,3.09E+00,7.28E-03,-1.15E-02,-3.59E-05
1.33E+06,3.00E+02,0.188888062,9.91E-01,66.56867416,2.42E+00,7.29E-03,-1.15E-02,-6.57E-05
1.33E+06,3.00E+02,0.188825596,9.22E-01,67.65472246,2.69E+00,7.26E-03,-1.15E-02,-6.46E-05
1.33E+06,2.99E+02,0.184765588,9.24E-01,72.31638222,3.17E+00,7.25E-03,-1.15E-02,-5.11E-05
1.33E+06,2.99E+02,0.182442841,7.30E-01,72.21155095,3.08E+00,7.22E-03,-1.15E-02,-6.47E-05
1.33E+06,2.99E+02,0.184980244,9.26E-01,72.29720434,3.17E+00,7.25E-03,-1.15E-02,-5.03E-05
1.33E+06,3.00E+02,0.190162452,9.77E-01,63.82939041,2.40E+00,7.25E-03,-1.15E-02,-7.93E-05
1.33E+06,2.99E+02,0.177535169,1.25E+00,77.05150772,3.86E+00,7.26E-03,-1.15E-02,-1.16E-05
1.33E+06,2.99E+02,0.184601491,1.06E+00,72.49445833,3.13E+00,7.28E-03,-1.15E-02,-3.47E-05
1.33E+06,2.99E+02,0.177953075,1.09E+00,76.4665848,3.77E+00,7.25E-03,-1.15E-02,-2.93E-05
1.33E+06,2.99E+02,0.177944098,1.10E+00,76.48507449,3.76E+00,7.25E-03,-1.15E-02,-2.84E-05
1.33E+06,2.99E+02,0.178382445,1.08E+00,76.27796502,3.74E+00,7.25E-03,-1.15E-02,-3.04E-05
1.33E+06,2.99E+02,0.174004902,1.20E+00,78.7501955,4.08E+00,7.23E-03,-1.15E-02,-2.60E-05
1.33E+06,2.99E+02,0.170250196,1.76E+00,80.97356956,4.96E+00,7.24E-03,-1.15E-02,1.06E-05
1.33E+06,2.99E+02,0.170101149,1.80E+00,81.07439631,4.99E+00,7.24E-03,-1.15E-02,1.27E-05
1.33E+06,2.99E+02,0.170435907,1.76E+00,80.88688407,4.95E+00,7.24E-03,-1.15E-02,1.14E-05
1.33E+06,2.99E+02,0.177758388,1.10E+00,76.57175998,3.78E+00,7.25E-03,-1.15E-02,-2.91E-05
1.33E+06,2.99E+02,0.174414304,1.18E+00,78.47557842,4.03E+00,7.23E-03,-1.15E-02,-2.81E-05
1.32E+06,3.00E+02,0.195429332,-1.01E+00,51.1442556,-2.49E+00,6.52E-03,-1.15E-02,1.55E-04
1.32E+06,3.00E+02,0.194442262,-7.88E-01,54.75982688,-2.32E+00,6.54E-03,-1.15E-02,1.45E-04
1.32E+06,3.00E+02,0.195401216,-6.77E-01,47.55554527,-2.68E+00,6.52E-03,-1.15E-02,1.18E-04
1.32E+06,3.00E+02,0.194396326,-7.71E-01,54.95099721,-2.30E+00,6.55E-03,-1.15E-02,1.44E-04
1.32E+06,3.00E+02,0.194804899,-4.73E-01,50.59857523,-2.53E+00,6.53E-03,-1.15E-02,1.22E-04
1.32E+06,3.00E+02,0.19483108,-4.83E-01,50.43270564,-2.54E+00,6.53E-03,-1.15E-02,1.22E-04
1.32E+06,3.00E+02,0.195405046,-6.53E-01,47.34654024,-2.69E+00,6.52E-03,-1.15E-02,1.16E-04
1.32E+06,3.00E+02,0.194781314,-4.91E-01,50.83288099,-2.52E+00,6.53E-03,-1.15E-02,1.23E-04
1.32E+06,3.00E+02,0.194842989,-4.14E-01,50.62643882,-2.45E+00,6.53E-03,-1.15E-02,1.21E-04
1.32E+06,3.00E+02,0.195345285,5.49E-01,51.24984421,-1.23E+00,6.54E-03,-1.15E-02,1.06E-04
1.32E+06,3.00E+02,0.195421941,5.26E-01,51.06762198,-1.21E+00,6.53E-03,-1.15E-02,1.05E-04
1.32E+06,3.00E+02,0.197173196,2.49E-01,47.33506885,-9.55E-01,6.51E-03,-1.15E-02,7.82E-05
1.32E+06,3.00E+02,0.195493612,-6.06E-01,47.35805119,-2.59E+00,6.51E-03,-1.15E-02,1.14E-04
1.32E+06,3.00E+02,0.19437862,-6.97E-01,55.12851398,-2.17E+00,6.55E-03,-1.15E-02,1.44E-04
1.32E+06,3.00E+02,0.19408719,4.81E-01,58.4545428,2.26E-01,6.57E-03,-1.15E-02,1.34E-04
1.32E+06,3.00E+02,0.195265904,5.46E-01,51.63380316,-1.16E+00,6.54E-03,-1.15E-02,1.08E-04
1.32E+06,3.00E+02,0.195345285,5.49E-01,51.24984421,-1.23E+00,6.54E-03,-1.15E-02,1.06E-04
1.32E+06,3.00E+02,0.193975725,8.30E-01,59.96900078,1.24E+00,6.59E-03,-1.15E-02,1.53E-04
1.32E+06,3.00E+02,0.1945443,1.70E+00,60.96916554,1.63E+00,6.62E-03,-1.15E-02,1.70E-04
1.32E+06,3.00E+02,0.193946502,7.82E-01,59.90936071,1.23E+00,6.59E-03,-1.15E-02,1.52E-04
1.32E+06,3.00E+02,0.19465985,-3.06E-01,59.3912745,-8.78E-01,6.59E-03,-1.15E-02,1.99E-04
1.32E+06,3.00E+02,0.194653402,-1.93E-01,59.4663485,-7.52E-01,6.59E-03,-1.15E-02,1.97E-04
1.32E+06,3.00E+02,0.19353372,-5.92E-01,59.89253406,-5.67E-01,6.58E-03,-1.15E-02,1.77E-04
1.32E+06,3.00E+02,0.194605086,-3.19E-01,59.41204947,-8.60E-01,6.59E-03,-1.15E-02,1.98E-04
1.32E+06,3.00E+02,0.19392741,7.04E-01,59.91470175,1.13E+00,6.59E-03,-1.15E-02,1.53E-04
1.32E+06,3.00E+02,0.196979391,-8.18E-01,55.8530996,-1.75E+00,6.56E-03,-1.15E-02,2.26E-04
1.32E+06,3.00E+02,0.194837046,-9.24E-01,58.1807151,-1.58E+00,6.56E-03,-1.15E-02,1.83E-04
1.32E+06,3.00E+02,0.19710184,-8.50E-01,55.65391336,-1.80E+00,6.55E-03,-1.15E-02,2.27E-04
1.32E+06,3.00E+02,0.194722059,-9.25E-01,58.31484805,-1.57E+00,6.56E-03,-1.15E-02,1.80E-04
1.32E+06,3.00E+02,0.19465985,-3.06E-01,59.3912745,-8.78E-01,6.59E-03,-1.15E-02,1.99E-04
1.32E+06,3.00E+02,0.194659833,-9.06E-01,58.40067631,-1.52E+00,6.56E-03,-1.15E-02,1.80E-04
